date,AC,AL,AM,AP,BA,CE,DF,ES,GO,MA,MG,MS,MT,PA,PB,PE,PI,PR,RJ,RN,RO,RR,RS,SC,SE,SP,TO
2020-10-13,0.0,7.0,7.0,1.0,29.0,5.0,27.0,21.0,43.0,9.0,15.0,15.0,25.0,4.0,14.0,3.0,12.0,21.0,24.0,5.0,8.0,6.0,19.0,9.0,5.0,35.0,9.0
2020-10-14,1.0,6.0,14.0,1.0,26.0,44.0,22.0,9.0,37.0,11.0,26.0,5.0,17.0,6.0,14.0,21.0,12.0,17.0,104.0,8.0,5.0,1.0,70.0,13.0,6.0,227.0,9.0
2020-10-15,1.0,5.0,21.0,1.0,29.0,15.0,11.0,5.0,44.0,10.0,96.0,9.0,16.0,3.0,12.0,18.0,8.0,58.0,115.0,113.0,5.0,3.0,45.0,12.0,5.0,149.0,5.0
2020-10-16,2.0,5.0,16.0,1.0,24.0,3.0,27.0,10.0,41.0,8.0,78.0,8.0,10.0,6.0,7.0,13.0,9.0,33.0,99.0,4.0,5.0,1.0,30.0,10.0,6.0,180.0,7.0
2020-10-17,0.0,5.0,20.0,1.0,21.0,5.0,13.0,5.0,0.0,9.0,60.0,7.0,9.0,1.0,8.0,11.0,8.0,8.0,61.0,0.0,0.0,0.0,30.0,4.0,5.0,122.0,2.0
2020-10-18,0.0,5.0,7.0,0.0,28.0,3.0,6.0,4.0,0.0,7.0,41.0,4.0,5.0,5.0,8.0,7.0,9.0,2.0,50.0,1.0,0.0,0.0,5.0,1.0,5.0,28.0,4.0
2020-10-19,0.0,5.0,18.0,3.0,26.0,7.0,16.0,15.0,58.0,9.0,7.0,15.0,15.0,4.0,8.0,3.0,9.0,14.0,5.0,1.0,6.0,5.0,41.0,9.0,5.0,15.0,7.0
2020-10-20,3.0,5.0,13.0,0.0,21.0,10.0,14.0,12.0,34.0,10.0,30.0,6.0,12.0,4.0,9.0,15.0,10.0,62.0,66.0,3.0,2.0,3.0,64.0,15.0,6.0,211.0,8.0
2020-10-21,0.0,5.0,8.0,2.0,21.0,16.0,12.0,15.0,25.0,11.0,71.0,6.0,14.0,7.0,10.0,14.0,8.0,36.0,109.0,2.0,0.0,1.0,30.0,7.0,6.0,125.0,9.0
2020-10-22,3.0,4.0,25.0,2.0,23.0,0.0,13.0,12.0,36.0,8.0,67.0,14.0,8.0,7.0,9.0,8.0,5.0,12.0,76.0,0.0,1.0,1.0,36.0,13.0,6.0,111.0,6.0
2020-10-23,1.0,5.0,30.0,2.0,25.0,2.0,13.0,6.0,36.0,10.0,65.0,10.0,7.0,13.0,9.0,4.0,13.0,37.0,94.0,4.0,1.0,0.0,36.0,4.0,6.0,126.0,4.0
2020-10-24,0.0,5.0,7.0,1.0,21.0,3.0,10.0,7.0,4.0,9.0,46.0,5.0,9.0,5.0,9.0,11.0,7.0,8.0,56.0,0.0,3.0,0.0,27.0,9.0,5.0,118.0,2.0
2020-10-25,1.0,5.0,13.0,0.0,22.0,11.0,10.0,7.0,11.0,7.0,38.0,2.0,7.0,3.0,7.0,10.0,5.0,10.0,0.0,1.0,2.0,0.0,0.0,4.0,4.0,21.0,0.0
2020-10-26,2.0,5.0,14.0,0.0,22.0,34.0,8.0,12.0,40.0,9.0,9.0,11.0,15.0,4.0,8.0,12.0,11.0,5.0,42.0,1.0,6.0,0.0,34.0,13.0,6.0,6.0,5.0
2020-10-27,1.0,5.0,18.0,2.0,22.0,30.0,12.0,18.0,30.0,11.0,10.0,4.0,13.0,4.0,8.0,11.0,5.0,22.0,79.0,5.0,6.0,1.0,50.0,18.0,6.0,132.0,3.0
2020-10-28,1.0,5.0,13.0,1.0,27.0,3.0,8.0,9.0,6.0,10.0,83.0,11.0,11.0,3.0,6.0,12.0,14.0,18.0,84.0,4.0,1.0,0.0,34.0,9.0,6.0,122.0,3.0
2020-10-29,1.0,4.0,25.0,2.0,25.0,9.0,9.0,15.0,78.0,10.0,44.0,7.0,13.0,2.0,7.0,12.0,10.0,27.0,86.0,2.0,5.0,0.0,30.0,9.0,5.0,112.0,2.0
2020-10-30,1.0,4.0,12.0,1.0,29.0,9.0,6.0,6.0,21.0,10.0,99.0,4.0,5.0,5.0,8.0,10.0,8.0,31.0,103.0,2.0,1.0,0.0,39.0,17.0,6.0,136.0,0.0
2020-10-31,0.0,4.0,15.0,1.0,22.0,9.0,7.0,8.0,2.0,9.0,0.0,10.0,7.0,8.0,10.0,18.0,4.0,11.0,35.0,0.0,2.0,0.0,29.0,20.0,5.0,56.0,0.0
2020-11-01,0.0,4.0,12.0,0.0,23.0,7.0,5.0,7.0,7.0,8.0,23.0,7.0,4.0,7.0,6.0,5.0,16.0,6.0,11.0,5.0,0.0,0.0,7.0,8.0,5.0,20.0,0.0
2020-11-02,0.0,4.0,10.0,1.0,22.0,2.0,7.0,1.0,0.0,9.0,9.0,3.0,5.0,4.0,1.0,6.0,12.0,10.0,25.0,1.0,0.0,0.0,1.0,7.0,6.0,15.0,3.0
2020-11-03,2.0,4.0,8.0,2.0,23.0,3.0,12.0,13.0,28.0,11.0,3.0,10.0,12.0,5.0,11.0,5.0,9.0,26.0,15.0,5.0,3.0,1.0,39.0,10.0,6.0,18.0,5.0
2020-11-04,1.0,4.0,15.0,0.0,21.0,20.0,12.0,8.0,35.0,10.0,19.0,7.0,9.0,6.0,11.0,24.0,9.0,11.0,108.0,6.0,4.0,2.0,59.0,24.0,5.0,185.0,3.0
2020-11-05,1.0,4.0,19.0,0.0,20.0,7.0,9.0,12.0,44.0,10.0,59.0,5.0,13.0,6.0,8.0,20.0,9.0,24.0,90.0,4.0,6.0,0.0,51.0,10.0,3.0,168.0,1.0
2020-11-06,0.0,4.0,0.0,0.0,23.0,1.0,5.0,14.0,5.0,11.0,71.0,0.0,7.0,5.0,8.0,24.0,5.0,37.0,0.0,0.0,3.0,0.0,19.0,22.0,4.0,0.0,3.0
2020-11-07,2.0,4.0,15.0,0.0,22.0,2.0,7.0,9.0,0.0,7.0,5.0,0.0,10.0,6.0,4.0,13.0,3.0,32.0,56.0,0.0,1.0,0.0,17.0,7.0,4.0,0.0,2.0
2020-11-08,0.0,4.0,3.0,0.0,20.0,7.0,12.0,7.0,0.0,6.0,0.0,0.0,1.0,5.0,4.0,8.0,3.0,90.0,0.0,3.0,2.0,0.0,2.0,9.0,4.0,0.0,0.0
2020-11-09,2.0,4.0,19.0,13.0,22.0,5.0,7.0,12.0,0.0,5.0,0.0,6.0,8.0,4.0,6.0,8.0,12.0,18.0,0.0,6.0,2.0,0.0,5.0,20.0,1.0,0.0,1.0
2020-11-10,3.0,4.0,6.0,2.0,20.0,9.0,16.0,15.0,0.0,8.0,0.0,5.0,10.0,3.0,6.0,23.0,4.0,27.0,0.0,4.0,4.0,6.0,4.0,12.0,2.0,0.0,5.0
2020-11-11,1.0,4.0,5.0,4.0,21.0,2.0,13.0,16.0,26.0,8.0,0.0,29.0,11.0,4.0,12.0,10.0,13.0,66.0,65.0,2.0,4.0,4.0,33.0,25.0,1.0,190.0,5.0
2020-11-12,2.0,3.0,26.0,1.0,23.0,12.0,9.0,13.0,36.0,8.0,55.0,9.0,83.0,2.0,9.0,21.0,17.0,47.0,120.0,25.0,6.0,0.0,91.0,14.0,3.0,295.0,3.0
2020-11-13,0.0,3.0,2.0,3.0,20.0,5.0,11.0,11.0,93.0,8.0,146.0,5.0,10.0,9.0,6.0,11.0,7.0,78.0,72.0,2.0,5.0,1.0,43.0,16.0,4.0,0.0,5.0
2020-11-14,1.0,3.0,10.0,3.0,20.0,4.0,5.0,5.0,1.0,9.0,99.0,2.0,4.0,10.0,6.0,10.0,1.0,3.0,122.0,0.0,4.0,0.0,47.0,11.0,3.0,347.0,4.0
2020-11-15,0.0,4.0,4.0,0.0,21.0,0.0,4.0,11.0,5.0,7.0,3.0,3.0,1.0,5.0,5.0,12.0,6.0,6.0,10.0,3.0,0.0,0.0,4.0,9.0,2.0,15.0,0.0
2020-11-16,0.0,3.0,2.0,3.0,24.0,4.0,8.0,21.0,25.0,9.0,10.0,4.0,12.0,6.0,7.0,11.0,11.0,31.0,7.0,0.0,2.0,3.0,24.0,12.0,1.0,12.0,4.0
2020-11-17,1.0,3.0,24.0,2.0,22.0,5.0,12.0,7.0,32.0,8.0,14.0,2.0,3.0,6.0,5.0,16.0,13.0,30.0,173.0,6.0,5.0,0.0,71.0,40.0,3.0,173.0,3.0
2020-11-18,0.0,3.0,5.0,1.0,24.0,18.0,8.0,21.0,38.0,8.0,74.0,6.0,7.0,7.0,7.0,19.0,2.0,35.0,224.0,3.0,3.0,2.0,42.0,14.0,3.0,178.0,2.0
2020-11-19,1.0,4.0,13.0,2.0,25.0,7.0,7.0,24.0,71.0,7.0,43.0,8.0,10.0,4.0,9.0,17.0,12.0,34.0,108.0,6.0,2.0,9.0,54.0,21.0,4.0,147.0,1.0
2020-11-20,1.0,3.0,20.0,2.0,23.0,14.0,5.0,19.0,23.0,8.0,40.0,5.0,8.0,6.0,4.0,9.0,6.0,5.0,132.0,1.0,2.0,0.0,37.0,30.0,4.0,105.0,1.0
2020-11-21,2.0,3.0,10.0,2.0,20.0,0.0,5.0,13.0,20.0,6.0,44.0,4.0,1.0,4.0,8.0,21.0,5.0,14.0,33.0,0.0,1.0,0.0,40.0,24.0,0.0,77.0,0.0
2020-11-22,0.0,3.0,8.0,0.0,21.0,-2.0,5.0,14.0,1.0,8.0,45.0,5.0,7.0,6.0,4.0,3.0,5.0,7.0,3.0,2.0,2.0,0.0,7.0,12.0,1.0,11.0,0.0
2020-11-23,1.0,4.0,18.0,3.0,21.0,29.0,15.0,21.0,18.0,9.0,17.0,11.0,8.0,4.0,8.0,3.0,7.0,26.0,54.0,4.0,4.0,1.0,30.0,23.0,4.0,9.0,3.0
2020-11-24,1.0,3.0,21.0,3.0,20.0,8.0,16.0,23.0,18.0,7.0,10.0,4.0,10.0,5.0,5.0,25.0,5.0,51.0,113.0,1.0,7.0,1.0,49.0,36.0,4.0,179.0,2.0
2020-11-25,6.0,2.0,8.0,4.0,22.0,10.0,8.0,14.0,19.0,8.0,54.0,6.0,4.0,4.0,7.0,20.0,7.0,47.0,115.0,1.0,5.0,1.0,66.0,31.0,5.0,146.0,2.0
2020-11-26,1.0,3.0,30.0,3.0,20.0,33.0,4.0,21.0,5.0,7.0,46.0,6.0,5.0,8.0,8.0,16.0,5.0,66.0,138.0,12.0,1.0,1.0,47.0,47.0,4.0,172.0,2.0
2020-11-27,0.0,2.0,13.0,3.0,22.0,33.0,5.0,17.0,34.0,9.0,44.0,3.0,4.0,9.0,7.0,12.0,9.0,35.0,54.0,7.0,0.0,3.0,39.0,59.0,4.0,129.0,3.0
2020-11-28,1.0,3.0,7.0,1.0,20.0,9.0,5.0,21.0,9.0,7.0,42.0,9.0,7.0,6.0,5.0,20.0,5.0,29.0,91.0,0.0,18.0,0.0,43.0,34.0,4.0,146.0,2.0
2020-11-29,0.0,2.0,9.0,0.0,20.0,0.0,5.0,7.0,1.0,8.0,41.0,3.0,7.0,8.0,4.0,11.0,2.0,15.0,22.0,4.0,2.0,0.0,8.0,20.0,4.0,28.0,2.0
2020-11-30,0.0,3.0,9.0,1.0,21.0,21.0,5.0,27.0,24.0,9.0,10.0,11.0,8.0,3.0,3.0,7.0,10.0,32.0,29.0,7.0,6.0,1.0,37.0,41.0,4.0,19.0,3.0
2020-12-01,3.0,2.0,2.0,3.0,25.0,10.0,9.0,17.0,13.0,9.0,10.0,13.0,10.0,9.0,10.0,19.0,10.0,61.0,93.0,9.0,6.0,6.0,87.0,47.0,4.0,195.0,3.0
2020-12-02,1.0,3.0,16.0,4.0,22.0,2.0,16.0,26.0,15.0,8.0,70.0,11.0,9.0,6.0,11.0,26.0,6.0,28.0,81.0,7.0,12.0,5.0,73.0,46.0,4.0,166.0,3.0
2020-12-03,3.0,2.0,20.0,5.0,21.0,17.0,7.0,27.0,19.0,9.0,66.0,14.0,3.0,6.0,10.0,16.0,8.0,71.0,127.0,4.0,7.0,1.0,70.0,43.0,4.0,181.0,2.0
2020-12-04,1.0,3.0,4.0,4.0,24.0,26.0,6.0,24.0,18.0,8.0,40.0,9.0,15.0,5.0,12.0,21.0,8.0,45.0,126.0,10.0,3.0,4.0,61.0,41.0,4.0,151.0,4.0
2020-12-05,1.0,2.0,10.0,3.0,28.0,10.0,10.0,12.0,17.0,5.0,56.0,6.0,7.0,6.0,7.0,21.0,7.0,62.0,82.0,0.0,4.0,0.0,62.0,41.0,5.0,181.0,3.0
2020-12-06,0.0,3.0,5.0,0.0,30.0,11.0,7.0,12.0,5.0,4.0,53.0,8.0,5.0,4.0,14.0,8.0,7.0,12.0,32.0,16.0,3.0,0.0,17.0,31.0,4.0,46.0,2.0
2020-12-07,4.0,3.0,13.0,4.0,27.0,33.0,16.0,34.0,20.0,5.0,5.0,11.0,12.0,5.0,8.0,22.0,11.0,38.0,20.0,12.0,8.0,0.0,52.0,30.0,4.0,25.0,3.0
2020-12-08,1.0,3.0,5.0,3.0,29.0,1.0,10.0,24.0,24.0,5.0,4.0,18.0,13.0,4.0,13.0,16.0,4.0,68.0,119.0,6.0,6.0,1.0,81.0,91.0,4.0,242.0,3.0
2020-12-09,5.0,3.0,3.0,5.0,28.0,24.0,21.0,30.0,16.0,6.0,84.0,18.0,6.0,9.0,11.0,14.0,9.0,69.0,160.0,11.0,7.0,4.0,72.0,51.0,5.0,179.0,2.0
2020-12-10,2.0,3.0,6.0,3.0,29.0,10.0,11.0,29.0,11.0,7.0,70.0,9.0,11.0,8.0,16.0,29.0,10.0,45.0,116.0,17.0,11.0,4.0,64.0,41.0,5.0,200.0,3.0
2020-12-11,3.0,3.0,9.0,5.0,30.0,2.0,8.0,29.0,18.0,6.0,66.0,16.0,9.0,9.0,13.0,15.0,6.0,47.0,84.0,5.0,5.0,2.0,61.0,60.0,5.0,141.0,3.0
2020-12-12,2.0,3.0,11.0,3.0,28.0,0.0,8.0,17.0,0.0,7.0,80.0,18.0,9.0,9.0,10.0,27.0,2.0,60.0,88.0,0.0,5.0,0.0,65.0,50.0,5.0,169.0,3.0
2020-12-13,1.0,4.0,3.0,0.0,21.0,12.0,7.0,11.0,0.0,5.0,56.0,18.0,8.0,5.0,9.0,13.0,1.0,4.0,4.0,16.0,4.0,0.0,9.0,31.0,4.0,47.0,2.0
2020-12-14,3.0,4.0,10.0,5.0,25.0,16.0,20.0,38.0,24.0,6.0,10.0,18.0,13.0,10.0,13.0,15.0,12.0,39.0,18.0,16.0,3.0,6.0,94.0,55.0,5.0,32.0,3.0
2020-12-15,2.0,4.0,15.0,4.0,30.0,55.0,9.0,21.0,13.0,7.0,8.0,11.0,10.0,5.0,17.0,25.0,8.0,116.0,147.0,7.0,10.0,3.0,85.0,84.0,4.0,232.0,2.0
2020-12-16,1.0,5.0,10.0,3.0,26.0,18.0,12.0,33.0,45.0,8.0,136.0,15.0,9.0,17.0,18.0,15.0,6.0,198.0,222.0,11.0,13.0,2.0,96.0,13.0,7.0,0.0,2.0
2020-12-17,0.0,5.0,13.0,3.0,29.0,22.0,16.0,33.0,20.0,7.0,78.0,16.0,12.0,7.0,20.0,22.0,6.0,55.0,95.0,16.0,13.0,3.0,82.0,81.0,6.0,399.0,2.0
2020-12-18,1.0,5.0,13.0,6.0,28.0,12.0,9.0,31.0,8.0,5.0,76.0,23.0,13.0,9.0,16.0,22.0,9.0,41.0,147.0,9.0,8.0,3.0,63.0,54.0,7.0,197.0,2.0
2020-12-19,1.0,5.0,14.0,5.0,29.0,3.0,6.0,20.0,4.0,7.0,84.0,19.0,4.0,6.0,6.0,35.0,1.0,58.0,103.0,0.0,8.0,0.0,65.0,16.0,7.0,151.0,2.0
2020-12-20,7.0,6.0,9.0,0.0,30.0,4.0,7.0,12.0,0.0,6.0,132.0,26.0,11.0,6.0,10.0,17.0,4.0,41.0,19.0,10.0,1.0,0.0,15.0,38.0,6.0,0.0,1.0
2020-12-21,2.0,7.0,9.0,5.0,28.0,11.0,11.0,37.0,5.0,7.0,10.0,31.0,64.0,6.0,13.0,8.0,10.0,19.0,6.0,12.0,10.0,0.0,72.0,65.0,6.0,107.0,1.0
2020-12-22,2.0,8.0,17.0,5.0,30.0,12.0,13.0,43.0,17.0,5.0,23.0,22.0,10.0,9.0,11.0,16.0,9.0,129.0,115.0,27.0,13.0,0.0,101.0,65.0,7.0,259.0,1.0
2020-12-23,7.0,8.0,22.0,6.0,28.0,8.0,12.0,27.0,55.0,7.0,97.0,30.0,15.0,17.0,10.0,28.0,4.0,68.0,179.0,5.0,7.0,1.0,85.0,49.0,7.0,181.0,2.0
2020-12-24,3.0,7.0,18.0,6.0,31.0,5.0,7.0,32.0,4.0,6.0,120.0,23.0,2.0,13.0,9.0,36.0,2.0,72.0,54.0,3.0,4.0,0.0,58.0,54.0,7.0,182.0,2.0
2020-12-25,1.0,7.0,10.0,2.0,30.0,0.0,4.0,17.0,4.0,7.0,87.0,24.0,13.0,16.0,10.0,21.0,8.0,34.0,73.0,2.0,2.0,0.0,31.0,34.0,7.0,37.0,1.0
2020-12-26,0.0,7.0,12.0,2.0,29.0,0.0,6.0,13.0,4.0,8.0,23.0,22.0,15.0,6.0,12.0,16.0,12.0,22.0,5.0,0.0,9.0,0.0,18.0,34.0,7.0,13.0,1.0
2020-12-27,5.0,7.0,17.0,0.0,28.0,0.0,3.0,13.0,1.0,7.0,7.0,16.0,7.0,12.0,15.0,11.0,1.0,26.0,13.0,10.0,4.0,0.0,40.0,32.0,6.0,55.0,1.0
2020-12-28,4.0,7.0,16.0,6.0,30.0,8.0,22.0,55.0,23.0,6.0,13.0,25.0,11.0,7.0,16.0,17.0,6.0,51.0,24.0,37.0,18.0,0.0,44.0,43.0,7.0,39.0,3.0
2020-12-29,2.0,7.0,26.0,6.0,31.0,11.0,18.0,35.0,13.0,9.0,10.0,30.0,18.0,20.0,12.0,24.0,6.0,77.0,136.0,14.0,20.0,0.0,144.0,79.0,7.0,293.0,3.0
2020-12-30,2.0,7.0,26.0,6.0,28.0,15.0,7.0,35.0,16.0,7.0,169.0,29.0,20.0,19.0,13.0,20.0,10.0,76.0,225.0,9.0,20.0,8.0,113.0,45.0,8.0,282.0,2.0
2020-12-31,2.0,7.0,27.0,6.0,29.0,7.0,11.0,15.0,0.0,5.0,118.0,18.0,14.0,11.0,12.0,22.0,3.0,88.0,227.0,0.0,12.0,6.0,79.0,47.0,8.0,240.0,2.0
2021-01-01,1.0,7.0,10.0,1.0,30.0,11.0,4.0,12.0,0.0,6.0,99.0,13.0,10.0,10.0,8.0,12.0,8.0,19.0,70.0,2.0,5.0,0.0,45.0,17.0,8.0,58.0,3.0
2021-01-02,2.0,6.0,30.0,1.0,28.0,11.0,5.0,22.0,0.0,7.0,22.0,12.0,9.0,8.0,12.0,8.0,6.0,8.0,8.0,0.0,3.0,0.0,17.0,24.0,8.0,33.0,3.0
2021-01-03,4.0,7.0,20.0,0.0,31.0,9.0,1.0,9.0,0.0,5.0,14.0,26.0,13.0,6.0,14.0,5.0,2.0,27.0,8.0,16.0,7.0,0.0,20.0,20.0,8.0,37.0,2.0
2021-01-04,4.0,6.0,23.0,8.0,28.0,1.0,20.0,52.0,52.0,6.0,26.0,33.0,31.0,12.0,16.0,12.0,7.0,32.0,1.0,35.0,8.0,2.0,64.0,62.0,8.0,43.0,4.0
2021-01-05,2.0,6.0,46.0,8.0,30.0,28.0,39.0,26.0,41.0,7.0,20.0,28.0,13.0,12.0,18.0,18.0,10.0,95.0,220.0,13.0,12.0,0.0,107.0,44.0,8.0,334.0,4.0
2021-01-06,6.0,8.0,86.0,7.0,28.0,9.0,0.0,29.0,3.0,6.0,128.0,27.0,23.0,16.0,15.0,22.0,9.0,78.0,231.0,8.0,23.0,4.0,101.0,62.0,8.0,289.0,5.0
2021-01-07,7.0,8.0,46.0,6.0,29.0,44.0,9.0,34.0,32.0,5.0,155.0,25.0,13.0,17.0,18.0,32.0,9.0,396.0,224.0,11.0,15.0,0.0,67.0,40.0,12.0,257.0,6.0
2021-01-08,2.0,8.0,69.0,6.0,31.0,31.0,8.0,22.0,13.0,7.0,103.0,14.0,16.0,12.0,15.0,26.0,4.0,87.0,188.0,8.0,9.0,0.0,66.0,62.0,10.0,261.0,4.0
2021-01-09,0.0,8.0,54.0,7.0,28.0,13.0,6.0,20.0,18.0,6.0,125.0,21.0,19.0,12.0,12.0,37.0,2.0,26.0,224.0,0.0,9.0,0.0,54.0,27.0,9.0,269.0,3.0
2021-01-10,2.0,8.0,32.0,0.0,32.0,9.0,5.0,14.0,1.0,7.0,115.0,19.0,17.0,11.0,8.0,14.0,9.0,7.0,45.0,12.0,3.0,0.0,26.0,26.0,11.0,53.0,4.0
2021-01-11,1.0,8.0,55.0,7.0,29.0,3.0,12.0,32.0,0.0,6.0,27.0,22.0,10.0,24.0,16.0,11.0,9.0,19.0,22.0,18.0,15.0,2.0,59.0,40.0,11.0,28.0,4.0
2021-01-12,1.0,8.0,54.0,5.0,27.0,13.0,7.0,31.0,42.0,7.0,14.0,22.0,14.0,10.0,12.0,38.0,7.0,117.0,205.0,10.0,25.0,5.0,121.0,30.0,10.0,283.0,8.0
2021-01-13,2.0,8.0,69.0,6.0,32.0,29.0,13.0,35.0,13.0,8.0,144.0,16.0,19.0,17.0,9.0,30.0,8.0,31.0,265.0,14.0,15.0,0.0,80.0,58.0,12.0,323.0,8.0
2021-01-14,3.0,8.0,51.0,4.0,31.0,5.0,11.0,31.0,45.0,5.0,134.0,23.0,20.0,10.0,12.0,27.0,5.0,61.0,200.0,12.0,10.0,5.0,91.0,29.0,10.0,304.0,7.0
2021-01-15,3.0,9.0,113.0,3.0,32.0,11.0,7.0,24.0,12.0,6.0,154.0,13.0,14.0,12.0,12.0,18.0,10.0,65.0,150.0,24.0,17.0,6.0,48.0,42.0,12.0,311.0,7.0
2021-01-16,0.0,9.0,80.0,2.0,31.0,3.0,6.0,19.0,25.0,7.0,173.0,13.0,21.0,9.0,11.0,29.0,5.0,31.0,164.0,0.0,6.0,0.0,38.0,31.0,11.0,285.0,5.0
2021-01-17,1.0,9.0,68.0,0.0,32.0,0.0,9.0,13.0,0.0,5.0,110.0,12.0,11.0,15.0,22.0,27.0,11.0,19.0,36.0,6.0,6.0,0.0,45.0,19.0,12.0,60.0,3.0
2021-01-18,1.0,9.0,117.0,9.0,29.0,17.0,6.0,30.0,5.0,7.0,18.0,19.0,22.0,15.0,0.0,11.0,7.0,-38.0,14.0,9.0,26.0,5.0,46.0,33.0,10.0,42.0,7.0
2021-01-19,2.0,9.0,142.0,5.0,30.0,3.0,9.0,29.0,0.0,5.0,24.0,18.0,31.0,7.0,10.0,28.0,8.0,78.0,221.0,4.0,13.0,0.0,84.0,50.0,12.0,331.0,7.0
2021-01-20,1.0,9.0,148.0,6.0,31.0,18.0,6.0,25.0,87.0,6.0,214.0,18.0,31.0,24.0,14.0,39.0,9.0,54.0,189.0,11.0,12.0,3.0,72.0,19.0,11.0,334.0,4.0
2021-01-21,4.0,9.0,159.0,3.0,32.0,38.0,10.0,25.0,32.0,7.0,170.0,30.0,25.0,12.0,13.0,35.0,4.0,57.0,225.0,20.0,14.0,0.0,73.0,48.0,12.0,286.0,4.0
2021-01-22,2.0,9.0,132.0,3.0,34.0,21.0,8.0,19.0,35.0,8.0,119.0,23.0,28.0,17.0,16.0,19.0,10.0,49.0,152.0,7.0,15.0,2.0,45.0,25.0,13.0,254.0,6.0
2021-01-23,2.0,9.0,162.0,3.0,33.0,11.0,8.0,24.0,21.0,5.0,138.0,18.0,24.0,12.0,13.0,25.0,5.0,63.0,220.0,0.0,12.0,0.0,58.0,36.0,9.0,231.0,3.0
2021-01-24,2.0,9.0,95.0,0.0,30.0,1.0,8.0,10.0,4.0,5.0,131.0,7.0,14.0,31.0,12.0,16.0,8.0,40.0,21.0,10.0,14.0,0.0,12.0,27.0,8.0,79.0,1.0
2021-01-25,4.0,9.0,86.0,7.0,29.0,31.0,14.0,48.0,9.0,4.0,26.0,20.0,25.0,14.0,11.0,7.0,8.0,112.0,23.0,16.0,17.0,14.0,49.0,39.0,9.0,54.0,5.0
2021-01-26,2.0,9.0,192.0,4.0,34.0,17.0,15.0,31.0,23.0,4.0,23.0,9.0,26.0,8.0,12.0,22.0,11.0,77.0,187.0,3.0,21.0,2.0,83.0,42.0,10.0,282.0,6.0
2021-01-27,2.0,9.0,136.0,4.0,32.0,43.0,3.0,30.0,26.0,5.0,216.0,23.0,24.0,12.0,11.0,29.0,8.0,68.0,187.0,4.0,18.0,6.0,69.0,23.0,9.0,332.0,7.0
2021-01-28,2.0,9.0,113.0,8.0,35.0,26.0,11.0,19.0,83.0,7.0,155.0,14.0,26.0,14.0,11.0,28.0,6.0,227.0,187.0,14.0,25.0,6.0,55.0,36.0,5.0,311.0,5.0
2021-01-29,1.0,9.0,120.0,9.0,34.0,16.0,14.0,24.0,53.0,9.0,120.0,13.0,26.0,40.0,11.0,25.0,6.0,44.0,146.0,2.0,24.0,7.0,48.0,34.0,6.0,241.0,5.0
2021-01-30,3.0,9.0,225.0,2.0,38.0,0.0,12.0,20.0,7.0,10.0,120.0,11.0,20.0,18.0,12.0,28.0,7.0,90.0,226.0,0.0,13.0,0.0,48.0,27.0,7.0,232.0,6.0
2021-01-31,3.0,9.0,99.0,0.0,38.0,12.0,9.0,18.0,-1.0,9.0,121.0,12.0,14.0,19.0,8.0,16.0,7.0,17.0,22.0,10.0,15.0,0.0,6.0,15.0,5.0,80.0,4.0
